sha256,isMalicious,Chabada,Gcata,apisList
AA6427874C4B31C3318B7439B354D4097BBB25B051905DB6B048941D1E71E960,True,42,34,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.view.View.startDrag', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.os.Vibrator.vibrate', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.isProviderEnabled', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.pause', 'android.widget.VideoView.pause', 'android.widget.VideoView.pause']"
0C9052DEA2612A9A1B27223A70D6D54E03BB405CE3F45AD7840292FEB3912A48,True,8,30,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
84E81114BEF8F3734BE2D625FCB7E044148E71439B8BAFE21F1A81EF0869653F,True,8,44,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
98E1684BC24B16734F7130FDF59E283FDDD5852F892992029EF70997E24160B6,True,8,20,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
EE01A237AF5E4725B195FFBF41A56EF638038CAB556B47A2CE045DE9C99E4CC6,True,35,44,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
0FFB5E15CAB18C39ECBFA0E93DDEE9B8034AC15873A5FAD3363418E2D36DEC2F,True,42,44,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
864E8A8236A4D5DAA554A6229CCFC2792A5BED46F86D3F3D623447E04DDFE5A5,True,8,16,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
7B7C007C7660B93DA20FB99D106B326A26529109D1536627F2B066120B449F3C,True,8,44,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
B64A1DBFCF6A92CAAF86514EEA197B85602F0B3F087CC9298615F2CBEB47F425,True,42,44,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
01CF53A30C327D2F003330F0154FF0DD7981B60E086C182DA6BA388B21B01677,True,42,29,"['android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify']"
14AC87DB0176C88C8A40BED439A1B1ABA40D52DC291AD24764E4F4F504B3E0D5,True,8,48,"['android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.DownloadManager.enqueue', 'android.app.NotificationManager.notify']"
E83A122D8F06D331E729C6D5E5BD66E1DC35645EB52B95355D54467C3F19F07B,True,42,13,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.media.MediaRecorder.setAudioSource', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction']"
C811C527252C9B3F00B8A490CA5A3C020EF4E9D1B3B391F59D27503D65E98674,True,42,24,"['android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
93916C816967B7BF81C91D6B13C5C8CC061D366FB9177F49BA25E0B7C212DFD2,True,12,20,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
9DDA9B124B23463D8AE9AAD67AF47CBB214A9E1D42FC7F264EFABE31F9115181,True,35,20,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
C2C5DA4FD51C3E94FBECDA36B8EC38883B87112E7B8A32C95543CB4F5E27BED4,True,8,20,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
65379FD3149222A350549685E29C1F4ADD9BBAF5633B53AAE0D27DCC2AC1AFA6,True,40,44,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
C42CC2ECED6371C2F7487E2FC3F7064FA54A18B203FFA5FA603C6D4014C8E6A3,True,42,30,"['android.app.ActivityManager.getRunningTasks', 'android.net.ConnectivityManager.getNetworkInfo', 'android.net.ConnectivityManager.getActiveNetworkInfo', 'android.media.AudioManager.isWiredHeadsetOn']"
216887A0262847668BE431B76266AFECFAED189BA7614F780549751B7F7AA7AD,True,2,28,"['android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.app.ActivityManager.getRunningTasks', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify']"
DF1E61CFC190A8E7F6A08B2BF628CB094BF48BB2DFBE1BFC503AEF12FAA59134,True,42,45,"['android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify']"
EC1E5CE2F58873BE1B1061EABA977291D33D7520AC7002ED10A2C1005BBD9A97,True,8,45,"['android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.getScanResults', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.telephony.TelephonyManager.getDeviceId', 'android.media.MediaRecorder.setAudioSource', 'android.telephony.TelephonyManager.listen', 'android.telephony.TelephonyManager.listen']"
2F717B9352D24BF70C4DF2F8CE4AE663240954F02F3D3EFDC32A2C0180E22F72,True,8,30,"['android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
9A319B9EE50106AF99BE8386C54C2FB9F630F73470BC10940F8F23C8D0FC588A,True,8,32,"['android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getLine1Number', 'android.telephony.TelephonyManager.getSimSerialNumber', 'android.telephony.TelephonyManager.getSubscriberId', 'android.telephony.SmsManager.sendTextMessage', 'android.os.Vibrator.vibrate', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.release', 'android.media.RingtoneManager.setActualDefaultRingtoneUri']"
CAB3DAA3ECE7C54273996D6C56180CE359355A0AB88B5395C6E4992F85FB18D7,True,42,32,"['android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify']"
C476F075DD71AA6AE6E28E9A49D733692D2A49572CE5C838F0433F581B2B3101,True,8,12,"['android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getLine1Number', 'android.telephony.TelephonyManager.getSimSerialNumber', 'android.telephony.TelephonyManager.getSubscriberId', 'android.telephony.SmsManager.sendTextMessage', 'android.os.Vibrator.vibrate', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.release', 'android.media.RingtoneManager.setActualDefaultRingtoneUri']"
0F64035DD7171DBE3B2127A207EECADAE3AE5A74FA8BBC3D0216AB19029EEF99,True,8,32,"['android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.app.ActivityManager.getRunningTasks']"
366E4EB482E00A550940A61B24DAF20982B7278696BFBB30110FEAA094DA2F20,True,42,29,"['android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.app.ActivityManager.getRunningTasks', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.app.DownloadManager.enqueue']"
